Index,Date,Open,High,Low,Close,Adj Close,Volume
GDAXI,13-11-2001,4825.549805,4970.029785,4821.819824,4946.970215,4946.970215,80000900
GDAXI,14-11-2001,4950.740234,5047.189941,4939.830078,4953.529785,4953.529785,105332700
GDAXI,15-11-2001,4960.589844,5073.25,4960.589844,5006.330078,5006.330078,104863500
GDAXI,16-11-2001,5015.560059,5114.399902,4989.209961,5062.640137,5062.640137,86399900
GDAXI,19-11-2001,5071.629883,5193.660156,5071.629883,5185.100098,5185.100098,65504000
GDAXI,20-11-2001,5187.189941,5212.029785,5016.919922,5096.180176,5096.180176,84672500
GDAXI,21-11-2001,5091.490234,5151.990234,5040.609863,5087.029785,5087.029785,79581600
GDAXI,22-11-2001,5089.899902,5143.620117,5083.75,5124.540039,5124.540039,41572500
GDAXI,23-11-2001,5131.680176,5160.189941,5031.390137,5150.970215,5150.970215,60414200
GDAXI,26-11-2001,5159.810059,5217.470215,5106.060059,5114.120117,5114.120117,65210300
GDAXI,27-11-2001,5117.52002,5147.830078,4969.180176,5059.569824,5059.569824,83611800
GDAXI,28-11-2001,5031.149902,5031.149902,4915.149902,4915.950195,4915.950195,73180000
GDAXI,29-11-2001,4897.959961,4975.419922,4874.22998,4936.080078,4936.080078,64504800
GDAXI,30-11-2001,4954.200195,5042.430176,4954.200195,4989.910156,4989.910156,71836000
GDAXI,03-12-2001,4986.580078,4996.430176,4872.25,4988.439941,4988.439941,59562500
GDAXI,04-12-2001,4989.029785,5040.200195,4978.060059,5013.990234,5013.990234,62346300
GDAXI,05-12-2001,5020.069824,5282.009766,5020.069824,5262.75,5262.75,106967900
GDAXI,06-12-2001,5258.470215,5341.859863,5241.240234,5271.290039,5271.290039,101865700
GDAXI,07-12-2001,5277.180176,5297.899902,5199.029785,5199.029785,5199.029785,63455700
GDAXI,10-12-2001,5200.540039,5212.950195,5113.410156,5124.680176,5124.680176,49486500
GDAXI,11-12-2001,5121.680176,5169.149902,5075.430176,5146.450195,5146.450195,64108300
GDAXI,12-12-2001,5149.379883,5193.959961,5028.160156,5062.560059,5062.560059,81441300
GDAXI,13-12-2001,5053.870117,5096.819824,4947.819824,4966.049805,4966.049805,85486900
GDAXI,14-12-2001,4957.100098,4983.859863,4901.040039,4909.419922,4909.419922,59873500
GDAXI,17-12-2001,4913.930176,5098.25,4905.279785,5067.990234,5067.990234,62575900
GDAXI,18-12-2001,5061.839844,5115.790039,5037.870117,5039.640137,5039.640137,76255800
GDAXI,19-12-2001,5036.029785,5061.25,4948.279785,4984.689941,4984.689941,78977500
GDAXI,20-12-2001,4990.919922,5026.819824,4924.629883,4934.140137,4934.140137,57083500
GDAXI,21-12-2001,4930.040039,5024.810059,4877.569824,5019.009766,5019.009766,102207400
GDAXI,27-12-2001,5032.870117,5117.129883,5032.870117,5117.129883,5117.129883,32671800
GDAXI,28-12-2001,5110.220215,5175.569824,5110.220215,5160.100098,5160.100098,22827000
GDAXI,02-01-2002,5155.259766,5195.560059,5107.359863,5167.879883,5167.879883,42494600
GDAXI,03-01-2002,5175.180176,5288.22998,5175.180176,5270.290039,5270.290039,65315600
GDAXI,04-01-2002,5291.600098,5352.160156,5262.919922,5318.72998,5318.72998,94386400
GDAXI,07-01-2002,5327.399902,5347.120117,5220.990234,5232.220215,5232.220215,86129600
GDAXI,08-01-2002,5211.22998,5260.620117,5185.069824,5236.370117,5236.370117,99449400
GDAXI,09-01-2002,5228.180176,5303.810059,5180.319824,5288.209961,5288.209961,94922100
GDAXI,10-01-2002,5265.810059,5265.810059,5172.040039,5228.109863,5228.109863,74739900
GDAXI,11-01-2002,5228.089844,5270.439941,5188.430176,5209.970215,5209.970215,66960100
GDAXI,14-01-2002,5206.22998,5206.22998,5055.620117,5065.839844,5065.839844,73033400
GDAXI,15-01-2002,5059.839844,5107.560059,5029.47998,5062.040039,5062.040039,81514600
GDAXI,16-01-2002,5050.350098,5052.810059,4974.580078,4984.200195,4984.200195,87555100
GDAXI,17-01-2002,4985.370117,5135.990234,4985.370117,5133.399902,5133.399902,95242300
GDAXI,18-01-2002,5118.27002,5133.620117,5065.029785,5122.22998,5122.22998,75551600
GDAXI,21-01-2002,5122.399902,5122.399902,5021.209961,5069.740234,5069.740234,47206900
GDAXI,22-01-2002,5069.839844,5136.419922,5028.890137,5045.720215,5045.720215,68645000
GDAXI,23-01-2002,5048.810059,5169.529785,5006.259766,5163.029785,5163.029785,81331400
GDAXI,24-01-2002,5169.029785,5219.850098,5146.600098,5170.439941,5170.439941,79800600
GDAXI,25-01-2002,5168.52002,5169.799805,5081.720215,5156.629883,5156.629883,56507100
GDAXI,28-01-2002,5156.52002,5203.77002,5129.240234,5159.02002,5159.02002,59518600
GDAXI,29-01-2002,5165.060059,5205.629883,5073.069824,5084.52002,5084.52002,76104200
GDAXI,30-01-2002,5065.620117,5066.419922,4980.700195,5052.200195,5052.200195,94161700
GDAXI,31-01-2002,5068.890137,5119.509766,5054.419922,5107.609863,5107.609863,78510400
GDAXI,01-02-2002,5109.47998,5165.970215,5082.430176,5097.060059,5097.060059,70200600
GDAXI,04-02-2002,5088.830078,5093.490234,4984.47998,4984.47998,4984.47998,64756000
GDAXI,05-02-2002,4981.470215,4981.470215,4869.810059,4936.75,4936.75,94392600
GDAXI,06-02-2002,4937.189941,4946.080078,4778.359863,4804.410156,4804.410156,110572300
GDAXI,07-02-2002,4798.029785,4873.589844,4730.700195,4862.620117,4862.620117,98348900
GDAXI,08-02-2002,4850.390137,4896.549805,4806.779785,4835.950195,4835.950195,74978800
GDAXI,11-02-2002,4845.240234,4945.370117,4845.240234,4940,4940,66121900
GDAXI,12-02-2002,4945.75,4975.569824,4858.810059,4884.779785,4884.779785,68656800
GDAXI,13-02-2002,4891.009766,4945.870117,4834.149902,4935.350098,4935.350098,70455500
GDAXI,14-02-2002,4945.22998,4992.600098,4916.549805,4973.77002,4973.77002,71816000
GDAXI,15-02-2002,4967.509766,4969.859863,4856.169922,4862.600098,4862.600098,64668000
GDAXI,18-02-2002,4865.830078,4894.490234,4840.879883,4871.759766,4871.759766,41433900
GDAXI,19-02-2002,4855.700195,4855.700195,4757.72998,4764.049805,4764.049805,72086300
GDAXI,20-02-2002,4765.899902,4803.299805,4706.009766,4780.240234,4780.240234,74795300
GDAXI,21-02-2002,4797.930176,4868.129883,4788.399902,4850.72998,4850.72998,71440200
GDAXI,22-02-2002,4846.669922,4846.669922,4730.149902,4745.580078,4745.580078,73409700
GDAXI,25-02-2002,4758.830078,4867.089844,4731.410156,4863.540039,4863.540039,59788400
GDAXI,26-02-2002,4863.339844,4937.02002,4860.27002,4897.75,4897.75,81150400
GDAXI,27-02-2002,4913,5003.680176,4913,4960.220215,4960.220215,78750900
GDAXI,28-02-2002,4945.140137,5072.430176,4926.620117,5039.080078,5039.080078,74483200
GDAXI,01-03-2002,5025.959961,5116.140137,5003.060059,5097.410156,5097.410156,67690100
GDAXI,04-03-2002,5107.870117,5265.350098,5107.870117,5245.839844,5245.839844,90965800
GDAXI,05-03-2002,5245.709961,5284.390137,5208.859863,5228.669922,5228.669922,91399300
GDAXI,06-03-2002,5223.850098,5296.950195,5197.319824,5285.259766,5285.259766,77039800
GDAXI,07-03-2002,5293.47998,5370.450195,5267.790039,5289.430176,5289.430176,89529500
GDAXI,08-03-2002,5293.180176,5376.22998,5288.870117,5359.549805,5359.549805,78043600
GDAXI,11-03-2002,5360.040039,5401.060059,5298.47998,5340.669922,5340.669922,74929600
GDAXI,12-03-2002,5338.740234,5338.740234,5245.180176,5275.810059,5275.810059,71620600
GDAXI,13-03-2002,5276.779785,5335.27002,5238.799805,5245.990234,5245.990234,81421700
GDAXI,14-03-2002,5245.799805,5293.47998,5233.660156,5276.870117,5276.870117,53572200
GDAXI,15-03-2002,5270.859863,5403.279785,5253.160156,5401.109863,5401.109863,170389300
GDAXI,18-03-2002,5399.149902,5465.290039,5392.129883,5426.040039,5426.040039,65725800
GDAXI,19-03-2002,5430.709961,5467.310059,5413.060059,5462.549805,5462.549805,73474600
GDAXI,20-03-2002,5453.950195,5453.950195,5355.319824,5364.700195,5364.700195,74618000
GDAXI,21-03-2002,5357.22998,5387.870117,5312.029785,5348.680176,5348.680176,74273000
GDAXI,22-03-2002,5348.330078,5401.819824,5331,5366.129883,5366.129883,63690100
GDAXI,25-03-2002,5361.200195,5400.430176,5306.439941,5317.379883,5317.379883,45299000
GDAXI,26-03-2002,5314.02002,5398.799805,5289.930176,5390.589844,5390.589844,70168200
GDAXI,27-03-2002,5384.680176,5388.680176,5332.839844,5348,5348,53374000
GDAXI,28-03-2002,5350.259766,5424.52002,5350.259766,5397.290039,5397.290039,43888300
GDAXI,02-04-2002,5379.640137,5379.640137,5289.799805,5311.080078,5311.080078,58598400
GDAXI,03-04-2002,5293.370117,5322.549805,5266.060059,5281.839844,5281.839844,60771600
GDAXI,04-04-2002,5284.200195,5290.120117,5211.740234,5254.950195,5254.950195,63139600
GDAXI,05-04-2002,5250.47998,5293.279785,5235.100098,5260.529785,5260.529785,46486700
GDAXI,08-04-2002,5261.370117,5261.370117,5128.02002,5180.330078,5180.330078,64010300
GDAXI,09-04-2002,5194.089844,5228.220215,5166.240234,5170.25,5170.25,55239800
GDAXI,10-04-2002,5169.990234,5274.279785,5139.009766,5265.359863,5265.359863,62890200
GDAXI,11-04-2002,5270.350098,5290.870117,5162.069824,5162.959961,5162.959961,67025000
GDAXI,12-04-2002,5165.310059,5211.819824,5148.850098,5189.649902,5189.649902,63064800
GDAXI,15-04-2002,5194.939941,5244.200195,5167.189941,5244.200195,5244.200195,48871900
GDAXI,16-04-2002,5250.189941,5343.879883,5246.97998,5343.879883,5343.879883,63155400
GDAXI,17-04-2002,5357.910156,5378.27002,5311.22998,5318.549805,5318.549805,64789900
GDAXI,18-04-2002,5316.529785,5372.459961,5194.180176,5262.879883,5262.879883,83309600
GDAXI,19-04-2002,5263.47998,5288.839844,5222.220215,5284.549805,5284.549805,52260700
GDAXI,22-04-2002,5285.419922,5285.419922,5173.680176,5205.47998,5205.47998,55419700
GDAXI,23-04-2002,5211.72998,5246.180176,5147.870117,5192.100098,5192.100098,77415100
GDAXI,24-04-2002,5187.129883,5220.580078,5144.189941,5160.140137,5160.140137,65320900
GDAXI,25-04-2002,5158.660156,5166.97998,5012.859863,5054.410156,5054.410156,106047500
GDAXI,26-04-2002,5064.790039,5097.850098,4984.620117,5000.379883,5000.379883,80654300
GDAXI,29-04-2002,4994.200195,5008.040039,4945.419922,5008.040039,5008.040039,59234300
GDAXI,30-04-2002,5007.240234,5041.200195,4929.350098,5041.200195,5041.200195,72839900
GDAXI,02-05-2002,5043.009766,5066.970215,4952.160156,4964.560059,4964.560059,95238200
GDAXI,03-05-2002,4958.779785,5021.740234,4872.189941,4882.77002,4882.77002,103135200
GDAXI,06-05-2002,4884.029785,4926.779785,4876.580078,4880.669922,4880.669922,44999300
GDAXI,07-05-2002,4875.350098,4892.430176,4773.490234,4872.410156,4872.410156,87496400
GDAXI,08-05-2002,4878.740234,5028.589844,4878.740234,5028.589844,5028.589844,81396000
GDAXI,09-05-2002,5023.97998,5026.089844,4952.410156,4966.47998,4966.47998,38969100
GDAXI,10-05-2002,4961.029785,4964.140137,4849.089844,4871.700195,4871.700195,67550900
GDAXI,13-05-2002,4861.149902,4988.399902,4832.859863,4975.47998,4975.47998,61108800
GDAXI,14-05-2002,4981.879883,5068.419922,4956.009766,5049.080078,5049.080078,80237600
GDAXI,15-05-2002,5062.100098,5085.209961,5001.419922,5072.390137,5072.390137,84575000
GDAXI,16-05-2002,5066.830078,5101.120117,5032.080078,5047.450195,5047.450195,66642700
GDAXI,17-05-2002,5057.959961,5126.330078,5021.910156,5036.410156,5036.410156,85692100
GDAXI,20-05-2002,5046.169922,5059.419922,4984.540039,4998.990234,4998.990234,28653600
GDAXI,21-05-2002,4993.430176,5057.819824,4948.049805,4984.609863,4984.609863,63865600
GDAXI,22-05-2002,4971.310059,4996.569824,4889.330078,4919.5,4919.5,91559100
GDAXI,23-05-2002,4925.049805,4952.140137,4859.540039,4879.5,4879.5,88236300
GDAXI,24-05-2002,4890.459961,4937.47998,4880.549805,4899.129883,4899.129883,60757200
GDAXI,27-05-2002,4896.839844,4972.209961,4896.839844,4961.540039,4961.540039,40874600
GDAXI,28-05-2002,4969.350098,5016.109863,4892.75,4918.580078,4918.580078,67811200
GDAXI,29-05-2002,4914.540039,4914.540039,4855.25,4881.799805,4881.799805,66383900
GDAXI,30-05-2002,4873.600098,4873.600098,4741.950195,4761.959961,4761.959961,62478900
GDAXI,31-05-2002,4765.919922,4859.009766,4765.919922,4818.299805,4818.299805,77926300
