Index,Date,Open,High,Low,Close,Adj Close,Volume
KS11,15-01-2019,2069.139893,2098.01001,2067.580078,2097.179932,2097.179932,439500
KS11,16-01-2019,2098.649902,2106.350098,2091.919922,2106.100098,2106.100098,500100
KS11,17-01-2019,2110.139893,2117.429932,2101.699951,2107.060059,2107.060059,475900
KS11,18-01-2019,2116.429932,2124.5,2113.439941,2124.280029,2124.280029,456700
KS11,21-01-2019,2133.870117,2134.169922,2114.449951,2124.610107,2124.610107,398000
KS11,22-01-2019,2126.030029,2129.370117,2108.909912,2117.77002,2117.77002,419400
KS11,23-01-2019,2108.719971,2131.050049,2106.73999,2127.780029,2127.780029,408600
KS11,24-01-2019,2127.879883,2145.080078,2125.47998,2145.030029,2145.030029,413700
KS11,25-01-2019,2147.919922,2178.01001,2146.639893,2177.72998,2177.72998,410000
KS11,28-01-2019,2184.409912,2188.149902,2169.169922,2177.300049,2177.300049,371600
KS11,29-01-2019,2172.830078,2183.360107,2162.530029,2183.360107,2183.360107,552600
KS11,30-01-2019,2183.48999,2206.199951,2177.879883,2206.199951,2206.199951,480400
KS11,31-01-2019,2222.879883,2222.879883,2201.219971,2204.850098,2204.850098,545200
KS11,01-02-2019,2211.929932,2218.780029,2201.409912,2203.459961,2203.459961,479400
KS11,07-02-2019,2215.77002,2215.790039,2196.77002,2203.419922,2203.419922,427800
KS11,08-02-2019,2192.01001,2192.47998,2171.959961,2177.050049,2177.050049,391000
KS11,11-02-2019,2180.540039,2181.580078,2167.360107,2180.72998,2180.72998,406100
KS11,12-02-2019,2182.709961,2195.050049,2178.590088,2190.469971,2190.469971,429900
KS11,13-02-2019,2200,2203.709961,2194.75,2201.47998,2201.47998,422000
KS11,14-02-2019,2195.919922,2225.850098,2186.090088,2225.850098,2225.850098,573400
KS11,15-02-2019,2210.939941,2210.939941,2187.709961,2196.090088,2196.090088,400600
KS11,18-02-2019,2207.360107,2217.320068,2203,2210.889893,2210.889893,314400
KS11,19-02-2019,2208.959961,2213.870117,2193.340088,2205.629883,2205.629883,389100
KS11,20-02-2019,2216.73999,2234.679932,2213.830078,2229.76001,2229.76001,374300
KS11,21-02-2019,2224.26001,2234.310059,2213.189941,2228.659912,2228.659912,382500
KS11,22-02-2019,2222.320068,2230.5,2217.080078,2230.5,2230.5,409300
KS11,25-02-2019,2241.129883,2241.76001,2224.639893,2232.560059,2232.560059,339200
KS11,26-02-2019,2230.370117,2235.699951,2221.76001,2226.600098,2226.600098,332000
KS11,27-02-2019,2234.459961,2237.77002,2228.159912,2234.790039,2234.790039,301500
KS11,28-02-2019,2231.580078,2233.929932,2195.439941,2195.439941,2195.439941,510000
KS11,04-03-2019,2210.969971,2216.02002,2188.560059,2190.659912,2190.659912,373200
KS11,05-03-2019,2183.350098,2185.73999,2171.330078,2179.22998,2179.22998,313100
KS11,06-03-2019,2177.110107,2179.01001,2168.459961,2175.600098,2175.600098,328900
KS11,07-03-2019,2173.189941,2181.189941,2155.189941,2165.790039,2165.790039,292600
KS11,08-03-2019,2152.800049,2159.669922,2137.439941,2137.439941,2137.439941,313300
KS11,11-03-2019,2140.290039,2145.310059,2125.540039,2138.100098,2138.100098,272100
KS11,12-03-2019,2154.610107,2161.689941,2150.959961,2157.179932,2157.179932,355300
KS11,13-03-2019,2152.659912,2154.110107,2134.159912,2148.409912,2148.409912,285600
KS11,14-03-2019,2154.350098,2158.340088,2142.310059,2155.679932,2155.679932,341000
KS11,15-03-2019,2152.959961,2181.77002,2152.590088,2176.110107,2176.110107,387100
KS11,18-03-2019,2179.689941,2183.899902,2172.340088,2179.48999,2179.48999,258000
KS11,19-03-2019,2183.030029,2183.76001,2171.050049,2177.620117,2177.620117,319700
KS11,20-03-2019,2171.409912,2177.189941,2152.209961,2177.100098,2177.100098,317600
KS11,21-03-2019,2183.110107,2200.320068,2173.699951,2184.879883,2184.879883,342700
KS11,22-03-2019,2192.719971,2195.419922,2178.77002,2186.949951,2186.949951,333600
KS11,25-03-2019,2158.800049,2159.25,2143.699951,2144.860107,2144.860107,307100
KS11,26-03-2019,2152.97998,2153.899902,2143.629883,2148.800049,2148.800049,301300
KS11,27-03-2019,2147.189941,2152.909912,2132.419922,2145.620117,2145.620117,363200
KS11,28-03-2019,2131.25,2136.399902,2120.929932,2128.100098,2128.100098,288000
KS11,29-03-2019,2138.449951,2143.300049,2124.070068,2140.669922,2140.669922,364600
KS11,01-04-2019,2153.310059,2171.48999,2153.310059,2168.280029,2168.280029,263300
KS11,02-04-2019,2177.199951,2181.370117,2171.840088,2177.179932,2177.179932,257500
KS11,03-04-2019,2176.810059,2203.290039,2172.830078,2203.27002,2203.27002,358600
KS11,04-04-2019,2201.040039,2216.149902,2198.659912,2206.530029,2206.530029,431000
KS11,05-04-2019,2206.360107,2214.820068,2205.26001,2209.610107,2209.610107,517200
KS11,08-04-2019,2217.659912,2217.870117,2202.48999,2210.600098,2210.600098,347900
KS11,09-04-2019,2212.320068,2221.620117,2203.540039,2213.560059,2213.560059,414800
KS11,10-04-2019,2206.199951,2225.02002,2203.820068,2224.389893,2224.389893,399700
KS11,11-04-2019,2227.689941,2230.409912,2217.179932,2224.439941,2224.439941,402000
KS11,12-04-2019,2221.100098,2233.449951,2212.879883,2233.449951,2233.449951,449600
KS11,15-04-2019,2242.310059,2251.219971,2240.290039,2242.879883,2242.879883,404200
KS11,16-04-2019,2241.060059,2249.889893,2235.719971,2248.629883,2248.629883,569100
KS11,17-04-2019,2249.050049,2252.050049,2242.01001,2245.889893,2245.889893,452500
KS11,18-04-2019,2248.800049,2250.110107,2210.429932,2213.77002,2213.77002,573300
KS11,19-04-2019,2223.419922,2225.370117,2215.580078,2216.149902,2216.149902,525300
KS11,22-04-2019,2218.5,2227.939941,2207.25,2216.649902,2216.649902,494000
KS11,23-04-2019,2217.610107,2223.919922,2212.139893,2220.51001,2220.51001,481200
KS11,24-04-2019,2229.75,2229.75,2190.290039,2201.030029,2201.030029,575100
KS11,25-04-2019,2195.469971,2200.889893,2187.439941,2190.5,2190.5,441100
KS11,26-04-2019,2178.129883,2186.52002,2168.149902,2179.310059,2179.310059,570200
KS11,29-04-2019,2183.409912,2216.429932,2181.820068,2216.429932,2216.429932,380800
KS11,30-04-2019,2213.429932,2215.77002,2186.330078,2203.590088,2203.590088,381400
KS11,02-05-2019,2192.939941,2217.030029,2191.300049,2212.75,2212.75,369100
KS11,03-05-2019,2209.439941,2211.360107,2192.360107,2196.320068,2196.320068,617900
KS11,07-05-2019,2172.389893,2179.51001,2160.439941,2176.98999,2176.98999,484100
KS11,08-05-2019,2151.340088,2179.340088,2151.340088,2168.01001,2168.01001,456300
KS11,09-05-2019,2159.790039,2164.97998,2102.01001,2102.01001,2102.01001,743500
KS11,10-05-2019,2118.419922,2124.919922,2090.389893,2108.040039,2108.040039,714800
KS11,13-05-2019,2091.800049,2101.090088,2077.719971,2079.01001,2079.01001,505800
KS11,14-05-2019,2060.23999,2093.409912,2056.73999,2081.840088,2081.840088,696200
KS11,15-05-2019,2081.919922,2100.01001,2076.459961,2092.780029,2092.780029,577800
KS11,16-05-2019,2094.879883,2095.580078,2062.439941,2067.689941,2067.689941,745200
KS11,17-05-2019,2081.570068,2082.830078,2053.790039,2055.800049,2055.800049,537400
KS11,20-05-2019,2066.530029,2077.100098,2051.689941,2055.709961,2055.709961,640200
KS11,21-05-2019,2056.949951,2076.469971,2053.689941,2061.25,2061.25,526900
KS11,22-05-2019,2068.649902,2070.800049,2048.01001,2064.860107,2064.860107,510000
KS11,23-05-2019,2063.25,2065.860107,2046.819946,2059.590088,2059.590088,509300
KS11,24-05-2019,2047.300049,2057.379883,2035.97998,2045.310059,2045.310059,480600
KS11,27-05-2019,2044.25,2055.129883,2035.869995,2044.209961,2044.209961,351600
KS11,28-05-2019,2044.77002,2058.419922,2038.52002,2048.830078,2048.830078,494500
KS11,29-05-2019,2046.709961,2046.709961,2016.25,2023.319946,2023.319946,380900
KS11,30-05-2019,2024.329956,2040.660034,2023.910034,2038.800049,2038.800049,461900
KS11,31-05-2019,2029.030029,2048.899902,2022.969971,2041.73999,2041.73999,439200
KS11,03-06-2019,2031.030029,2070.580078,2029.170044,2067.850098,2067.850098,387100
KS11,04-06-2019,2066.780029,2072.189941,2060.97998,2066.969971,2066.969971,436000
KS11,05-06-2019,2084.159912,2086.48999,2065.709961,2069.110107,2069.110107,380200
KS11,07-06-2019,2070.780029,2081.159912,2057.969971,2072.330078,2072.330078,368400
KS11,10-06-2019,2087.370117,2099.649902,2075.51001,2099.48999,2099.48999,457600
KS11,11-06-2019,2096.090088,2114.570068,2094.600098,2111.810059,2111.810059,550700
KS11,12-06-2019,2111.659912,2118.889893,2104.409912,2108.75,2108.75,693500
KS11,13-06-2019,2104.459961,2108.01001,2081.919922,2103.149902,2103.149902,553400
KS11,14-06-2019,2096.320068,2103.02002,2087.469971,2095.409912,2095.409912,473400
KS11,17-06-2019,2091.709961,2103.590088,2087.25,2090.72998,2090.72998,561600
KS11,18-06-2019,2089.310059,2103.02002,2089.310059,2098.709961,2098.709961,601000
KS11,19-06-2019,2119.540039,2126.73999,2117.639893,2124.780029,2124.780029,863000
KS11,20-06-2019,2121.780029,2131.77002,2120.419922,2131.290039,2131.290039,1007200
KS11,21-06-2019,2132.379883,2132.679932,2120.149902,2125.620117,2125.620117,692000
KS11,24-06-2019,2130.320068,2134.47998,2123.879883,2126.330078,2126.330078,669600
KS11,25-06-2019,2125.73999,2136.23999,2115.110107,2121.639893,2121.639893,643000
KS11,26-06-2019,2120.199951,2128.25,2115.719971,2121.850098,2121.850098,736900
KS11,27-06-2019,2120.72998,2141.27002,2118.219971,2134.320068,2134.320068,644900
KS11,28-06-2019,2135.060059,2139.23999,2123.969971,2130.620117,2130.620117,537300
KS11,01-07-2019,2147.23999,2147.23999,2126.870117,2129.73999,2129.73999,412300
KS11,02-07-2019,2122.070068,2130.860107,2112.52002,2122.02002,2122.02002,460800
KS11,03-07-2019,2120.75,2127.709961,2093.320068,2096.02002,2096.02002,522700
KS11,04-07-2019,2102.360107,2108.800049,2088.969971,2108.72998,2108.72998,446900
KS11,05-07-2019,2111,2115.429932,2096.22998,2110.590088,2110.590088,459400
KS11,08-07-2019,2091.909912,2092.540039,2063.780029,2064.169922,2064.169922,516000
KS11,09-07-2019,2070.350098,2075.300049,2052.030029,2052.030029,2052.030029,440100
KS11,10-07-2019,2061.550049,2068.199951,2056.47998,2058.780029,2058.780029,355700
KS11,11-07-2019,2070.590088,2088.23999,2070.209961,2080.580078,2080.580078,376700
KS11,12-07-2019,2083.530029,2090.429932,2077.350098,2086.659912,2086.659912,403900
KS11,15-07-2019,2083.389893,2088.340088,2073.100098,2082.47998,2082.47998,463500
KS11,16-07-2019,2084.459961,2096.669922,2078.73999,2091.870117,2091.870117,682800
KS11,17-07-2019,2079.909912,2080.01001,2063.48999,2072.919922,2072.919922,761600
KS11,18-07-2019,2068.659912,2073.199951,2061.330078,2066.550049,2066.550049,446600
KS11,19-07-2019,2080.209961,2096.72998,2076.51001,2094.360107,2094.360107,394900
KS11,22-07-2019,2090.350098,2099.340088,2087.51001,2093.340088,2093.340088,332600
KS11,23-07-2019,2095.76001,2106.389893,2095.379883,2101.449951,2101.449951,648100
KS11,24-07-2019,2097.159912,2105.679932,2080.659912,2082.300049,2082.300049,851400
KS11,25-07-2019,2085.669922,2088.810059,2061.080078,2074.47998,2074.47998,598600
KS11,26-07-2019,2063.350098,2068.159912,2054.639893,2066.26001,2066.26001,589100
KS11,29-07-2019,2059.129883,2063.129883,2025.01001,2029.47998,2029.47998,608700
KS11,30-07-2019,2035.319946,2044.589966,2032.609985,2038.680054,2038.680054,547000
KS11,31-07-2019,2036.459961,2041.160034,2010.949951,2024.550049,2024.550049,589400
KS11,01-08-2019,2015.089966,2032.22998,2009.329956,2017.339966,2017.339966,461700
KS11,02-08-2019,1995.310059,2005.310059,1987.119995,1998.130005,1998.130005,438500
KS11,05-08-2019,1985.930054,1987.640015,1945.390015,1946.97998,1946.97998,639600
KS11,06-08-2019,1900.359985,1948.530029,1891.810059,1917.5,1917.5,739600
KS11,07-08-2019,1925.329956,1929.290039,1901.609985,1909.709961,1909.709961,760800
KS11,08-08-2019,1926.280029,1937.949951,1915.810059,1920.609985,1920.609985,777200
KS11,09-08-2019,1940.060059,1946.939941,1936.140015,1937.75,1937.75,654300
KS11,12-08-2019,1941.530029,1949.189941,1933.25,1942.290039,1942.290039,427100
KS11,13-08-2019,1928.76001,1937.680054,1923.579956,1925.829956,1925.829956,660000
KS11,14-08-2019,1946.180054,1952.219971,1937.22998,1938.369995,1938.369995,699600
KS11,16-08-2019,1921.48999,1927.699951,1911.719971,1927.170044,1927.170044,421700
KS11,19-08-2019,1936.640015,1943.089966,1931.439941,1939.900024,1939.900024,481000
KS11,20-08-2019,1942.98999,1964.160034,1937.530029,1960.25,1960.25,463600
KS11,21-08-2019,1954.569946,1971.119995,1954.469971,1964.650024,1964.650024,391600
KS11,22-08-2019,1966.599976,1967.959961,1951.01001,1951.01001,1951.01001,435600
KS11,23-08-2019,1942.420044,1953.849976,1940.599976,1948.300049,1948.300049,381100
KS11,26-08-2019,1915.339966,1924.48999,1909.920044,1916.310059,1916.310059,324900
KS11,27-08-2019,1928.97998,1937.420044,1919.280029,1924.599976,1924.599976,427000
KS11,28-08-2019,1929.959961,1943.619995,1926.430054,1941.089966,1941.089966,284300
KS11,29-08-2019,1943.550049,1947.150024,1928.48999,1933.410034,1933.410034,285100
KS11,30-08-2019,1951.660034,1971.209961,1951.300049,1967.790039,1967.790039,317700
KS11,02-09-2019,1961.189941,1973.25,1958.589966,1969.189941,1969.189941,262200
KS11,03-09-2019,1966.5,1976.369995,1960.150024,1965.689941,1965.689941,342100
KS11,04-09-2019,1962.430054,1988.530029,1962.079956,1988.530029,1988.530029,348700
KS11,05-09-2019,1993.619995,2015.390015,1992.51001,2004.75,2004.75,488100
KS11,06-09-2019,2016.109985,2017.199951,2005.689941,2009.130005,2009.130005,384400
KS11,09-09-2019,2013.380005,2029.800049,2013.280029,2019.550049,2019.550049,511800
KS11,10-09-2019,2024.790039,2034.280029,2021.579956,2032.079956,2032.079956,504400
KS11,11-09-2019,2043.719971,2050.800049,2040.040039,2049.199951,2049.199951,429100
KS11,16-09-2019,2056.26001,2062.219971,2044.800049,2062.219971,2062.219971,493500
